time/s	Ewe/V	<I>/mA	cycle number	
7.255999816698022E+000	-2.2405411E-001	-1.647624218613233E-002	1.000000000000000E+000
7.286799815919949E+000	-2.2711554E-001	-1.634428288819417E-002	1.000000000000000E+000
7.317599815141875E+000	-2.3020962E-001	-1.653594667418912E-002	1.000000000000000E+000
7.348399814363802E+000	-2.3329841E-001	-1.652391258990284E-002	1.000000000000000E+000
7.379199813585728E+000	-2.3635009E-001	-1.674120549684277E-002	1.000000000000000E+000
7.409999812807655E+000	-2.3951246E-001	-1.667778160213104E-002	1.000000000000000E+000
7.440799812029582E+000	-2.4260956E-001	-1.682264214687312E-002	1.000000000000000E+000
7.471599811251508E+000	-2.4565849E-001	-1.686692786714283E-002	1.000000000000000E+000
7.502399810473435E+000	-2.4875221E-001	-1.697418629758221E-002	1.000000000000000E+000
7.533199809695361E+000	-2.5181004E-001	-1.710462338836069E-002	1.000000000000000E+000
7.563999808917288E+000	-2.5487047E-001	-1.697312687654658E-002	1.000000000000000E+000
7.594799808139214E+000	-2.5795448E-001	-1.724639377569639E-002	1.000000000000000E+000
7.625599807361141E+000	-2.6102573E-001	-1.721235954983144E-002	1.000000000000000E+000
7.656399806583067E+000	-2.6416051E-001	-1.742196303995841E-002	1.000000000000000E+000
7.687199805804994E+000	-2.6722690E-001	-1.736674437765277E-002	1.000000000000000E+000
7.717999805026921E+000	-2.7027676E-001	-1.756857712109583E-002	1.000000000000000E+000
7.748799804248847E+000	-2.7336031E-001	-1.749656494701687E-002	1.000000000000000E+000
7.779699803468247E+000	-2.7647984E-001	-1.765822908676673E-002	1.000000000000000E+000
7.810499802690174E+000	-2.7948743E-001	-1.767871727469883E-002	1.000000000000000E+000
7.841299801912101E+000	-2.8252167E-001	-1.780804474134562E-002	1.000000000000000E+000
7.872099801134027E+000	-2.8565663E-001	-1.784520812145624E-002	1.000000000000000E+000
7.902899800355954E+000	-2.8873292E-001	-1.785483312104386E-002	1.000000000000000E+000
7.933699799577880E+000	-2.9184723E-001	-1.806258270421282E-002	1.000000000000000E+000
7.964499798799807E+000	-2.9494047E-001	-1.799655068259659E-002	1.000000000000000E+000
7.995299798021733E+000	-2.9802307E-001	-1.818650176680192E-002	1.000000000000000E+000
8.026099797243660E+000	-3.0104113E-001	-1.812024454198918E-002	1.000000000000000E+000
8.056899796465586E+000	-3.0415815E-001	-1.832800937715040E-002	1.000000000000000E+000
8.087699795687513E+000	-3.0724707E-001	-1.832456062534704E-002	1.000000000000000E+000
8.118499794909440E+000	-3.1028530E-001	-1.845160780460431E-002	1.000000000000000E+000
8.149299794131366E+000	-3.1333089E-001	-1.839438143963612E-002	1.000000000000000E+000
8.180099793353293E+000	-3.1645334E-001	-1.858212298092432E-002	1.000000000000000E+000
8.210899792575219E+000	-3.1951672E-001	-1.864159479830008E-002	1.000000000000000E+000
8.241699791797146E+000	-3.2258856E-001	-1.871391649522852E-002	1.000000000000000E+000
8.272499791019072E+000	-3.2572860E-001	-1.883963810780431E-002	1.000000000000000E+000
8.303299790240999E+000	-3.2875177E-001	-1.874875340609317E-002	1.000000000000000E+000
8.334099789462925E+000	-3.3184978E-001	-1.904917601825018E-002	1.000000000000000E+000
8.364899788684852E+000	-3.3489361E-001	-1.891313976716363E-002	1.000000000000000E+000
8.395699787906779E+000	-3.3795929E-001	-1.914986572976157E-002	1.000000000000000E+000
8.426499787128705E+000	-3.4106016E-001	-1.907424827208951E-002	1.000000000000000E+000
8.457299786350632E+000	-3.4412599E-001	-1.928254681326380E-002	1.000000000000000E+000
8.488099785572558E+000	-3.4728152E-001	-1.923057686951846E-002	1.000000000000000E+000
8.518899784794485E+000	-3.5036546E-001	-1.944666946078780E-002	1.000000000000000E+000
8.549699784016411E+000	-3.5339445E-001	-1.939300371942704E-002	1.000000000000000E+000
8.580499783238338E+000	-3.5649467E-001	-1.953137111213564E-002	1.000000000000000E+000
8.611399782457738E+000	-3.5954186E-001	-1.961691963167500E-002	1.000000000000000E+000
8.642199781679665E+000	-3.6262891E-001	-1.965930046689385E-002	1.000000000000000E+000
8.672999780901591E+000	-3.6565274E-001	-1.987725966659426E-002	1.000000000000000E+000
8.703799780123518E+000	-3.6874932E-001	-1.978981788650397E-002	1.000000000000000E+000
8.734599779345444E+000	-3.7180945E-001	-1.998574866187891E-002	1.000000000000000E+000
8.765399778567371E+000	-3.7490490E-001	-1.987489059298225E-002	1.000000000000000E+000
8.796199777789298E+000	-3.7796369E-001	-2.016298108110291E-002	1.000000000000000E+000
8.826999777011224E+000	-3.8112840E-001	-2.011652340174064E-002	1.000000000000000E+000
8.857799776233151E+000	-3.8418248E-001	-2.031667878911911E-002	1.000000000000000E+000
8.888599775455077E+000	-3.8729143E-001	-2.029629996704178E-002	1.000000000000000E+000
8.919399774677004E+000	-3.9032167E-001	-2.054064531911083E-002	1.000000000000000E+000
8.950199773898930E+000	-3.9337289E-001	-2.051455784163869E-002	1.000000000000000E+000
8.980999773120857E+000	-3.9652207E-001	-2.066077582389181E-002	1.000000000000000E+000
9.011799772342783E+000	-3.9957583E-001	-2.076391170376682E-002	1.000000000000000E+000
9.042599771564710E+000	-4.0265331E-001	-2.076784304779894E-002	1.000000000000000E+000
9.073399770786637E+000	-4.0573665E-001	-2.095063372042011E-002	1.000000000000000E+000
9.104199770008563E+000	-4.0882635E-001	-2.090034055546226E-002	1.000000000000000E+000
9.135099769227963E+000	-4.1195273E-001	-2.108346381688186E-002	1.000000000000000E+000
9.165899768449890E+000	-4.1497445E-001	-2.102471238915327E-002	1.000000000000000E+000
9.196699767671817E+000	-4.1803935E-001	-2.124003734858854E-002	1.000000000000000E+000
9.227499766893743E+000	-4.2115954E-001	-2.119273606559513E-002	1.000000000000000E+000
9.258299766115670E+000	-4.2427123E-001	-2.140189034929868E-002	1.000000000000000E+000
9.289099765337596E+000	-4.2733184E-001	-2.136060227392310E-002	1.000000000000000E+000
9.319899764559523E+000	-4.3041977E-001	-2.157444403072972E-002	1.000000000000000E+000
9.350699763781449E+000	-4.3352613E-001	-2.157081217975965E-002	1.000000000000000E+000
9.381499763003376E+000	-4.3655327E-001	-2.170575185875590E-002	1.000000000000000E+000
9.412299762225302E+000	-4.3964395E-001	-2.180442124421422E-002	1.000000000000000E+000
9.443099761447229E+000	-4.4271806E-001	-2.171971934579775E-002	1.000000000000000E+000
9.473899760669156E+000	-4.4579819E-001	-2.196763871666696E-002	1.000000000000000E+000
9.504699759891082E+000	-4.4882897E-001	-2.195850687687984E-002	1.000000000000000E+000
9.535499759113009E+000	-4.5189652E-001	-2.214527329917421E-002	1.000000000000000E+000
9.566299758334935E+000	-4.5497978E-001	-2.202608353784519E-002	1.000000000000000E+000
9.597099757556862E+000	-4.5805636E-001	-2.225638230079752E-002	1.000000000000000E+000
9.627899756778788E+000	-4.6115375E-001	-2.218337873207982E-002	1.000000000000000E+000
9.658699756000715E+000	-4.6428069E-001	-2.239989360368738E-002	1.000000000000000E+000
9.689499755222641E+000	-4.6738309E-001	-2.235778755956314E-002	1.000000000000000E+000
9.720299754444568E+000	-4.7044373E-001	-2.246793401417993E-002	1.000000000000000E+000
9.751099753666495E+000	-4.7350162E-001	-2.252617069559046E-002	1.000000000000000E+000
9.781899752888421E+000	-4.7658309E-001	-2.250483561065980E-002	1.000000000000000E+000
